segment,direction,entry_time,exit_time,entry_price,exit_price,pnl,holding_bars,trade_return
0,short,2021-12-10 11:40:00,2021-12-10 12:00:00,47330.0,47765.0,-2371.25,4,-0.009190788083667864
0,long,2021-12-12 17:05:00,2021-12-12 18:30:00,50260.0,50060.0,-1454.0000000000146,17,-0.003979307600477517
0,short,2021-12-13 09:30:00,2021-12-13 10:10:00,47500.0,47390.0,625.0,8,0.0023157894736842107
0,short,2021-12-13 10:25:00,2021-12-13 10:35:00,46865.0,46855.0,-1287.5,2,0.0002133788541555532
0,short,2021-12-13 13:30:00,2021-12-13 13:40:00,46490.0,46115.0,1635.0,2,0.008066250806625081
0,long,2021-12-15 13:10:00,2021-12-15 13:20:00,49245.0,48775.0,-2220.0,2,-0.009544116153924257
0,long,2021-12-15 14:20:00,2021-12-15 15:15:00,49130.0,49085.0,-135.25000000001455,11,-0.0009159373091797273
0,short,2021-12-17 08:05:00,2021-12-17 09:30:00,46745.0,45890.0,4349.25,17,0.018290726280885655
0,long,2021-12-20 21:35:00,2021-12-21 03:05:00,47575.0,48560.0,5016.25,66,0.020704151339989492
0,long,2021-12-21 06:25:00,2021-12-21 07:00:00,49225.0,48820.0,-1674.5,7,-0.008227526663280853
0,long,2021-12-21 20:35:00,2021-12-21 23:25:00,49435.0,49175.0,-1511.75,34,-0.005259431576818044
0,short,2021-12-22 18:15:00,2021-12-22 20:10:00,48360.0,48555.0,-806.75,23,-0.004032258064516129
0,long,2021-12-23 11:45:00,2021-12-23 14:20:00,49890.0,50965.0,5296.500000000015,31,0.021547404289436762
0,long,2021-12-27 07:35:00,2021-12-27 13:15:00,51360.0,51700.0,1560.0,68,0.00661993769470405
0,short,2021-12-28 08:40:00,2021-12-28 08:45:00,48545.0,48945.0,-1270.4999999999854,1,-0.008239777526006797
0,short,2021-12-28 10:25:00,2021-12-28 10:55:00,48325.0,48565.0,-1335.2500000000146,6,-0.0049663735126745994
0,short,2021-12-28 11:30:00,2021-12-28 14:25:00,47975.0,47830.0,980.0,35,0.0030224075039082857
0,short,2021-12-29 06:10:00,2021-12-29 07:55:00,47070.0,47320.0,242.5,21,-0.0053112385808370514
0,short,2021-12-29 17:25:00,2021-12-29 17:30:00,46345.0,46345.0,-1160.4999999999854,1,-0.0
0,short,2021-12-29 17:50:00,2021-12-29 18:05:00,46350.0,46320.0,-832.5,3,0.0006472491909385113
0,short,2021-12-29 18:20:00,2021-12-29 18:25:00,46050.0,46455.0,-1701.25,1,-0.008794788273615635
0,long,2021-12-31 02:30:00,2021-12-31 05:00:00,47910.0,48155.0,1435.5,30,0.0051137549572114385
0,short,2021-12-31 13:25:00,2021-12-31 14:10:00,46195.0,46085.0,185.25000000001455,9,0.002381210087671826
0,short,2022-01-03 14:45:00,2022-01-03 15:35:00,45755.0,46220.0,-1939.0000000000143,10,-0.010162823735110916
0,short,2022-01-04 12:55:00,2022-01-04 13:10:00,45760.0,46130.0,-929.25,3,-0.008085664335664336
0,short,2022-01-05 13:15:00,2022-01-05 13:30:00,45570.0,45825.0,-1500.5,3,-0.005595786701777485
0,short,2022-01-05 13:50:00,2022-01-05 13:55:00,44950.0,44605.0,600.9999999999854,1,0.0076751946607341495
0,short,2022-01-05 14:00:00,2022-01-05 14:15:00,44505.0,44095.0,2491.7499999999854,3,0.009212448039546118
0,short,2022-01-05 15:35:00,2022-01-05 15:50:00,43510.0,43835.0,-1094.5,3,-0.007469547230521719
0,short,2022-01-05 17:05:00,2022-01-05 17:30:00,43285.0,43600.0,-1739.7499999999854,5,-0.007277347811019984
0,short,2022-01-05 18:05:00,2022-01-05 18:35:00,43270.0,43630.0,-1764.2499999999854,6,-0.008319852091518374
0,short,2022-01-05 20:30:00,2022-01-05 23:00:00,43150.0,43050.0,792.0,30,0.002317497103128621
0,short,2022-01-06 03:35:00,2022-01-06 04:35:00,42575.0,42870.0,-1148.75,12,-0.006928948913681738
0,short,2022-01-06 21:25:00,2022-01-06 22:45:00,42290.0,41335.0,4774.000000000015,16,0.02258217072593994
0,short,2022-01-07 09:55:00,2022-01-07 10:00:00,41125.0,41230.0,1221.5000000000146,1,-0.002553191489361702
0,short,2022-01-10 08:15:00,2022-01-10 08:45:00,40565.0,40540.0,3471.5000000000146,6,0.000616294835449279
0,long,2022-01-11 10:40:00,2022-01-11 11:25:00,42775.0,42630.0,-287.75000000001455,9,-0.003389830508474576
0,long,2022-01-12 05:40:00,2022-01-12 05:55:00,43110.0,43090.0,-205.5,3,-0.00046392948271862676
0,long,2022-01-12 07:35:00,2022-01-12 09:35:00,43605.0,43650.0,561.75,24,0.0010319917440660474
0,long,2022-01-12 15:25:00,2022-01-12 15:45:00,44310.0,43840.0,-2245.5,4,-0.010607086436470323
0,long,2022-01-13 08:35:00,2022-01-13 09:15:00,44350.0,43800.0,-1752.5,8,-0.012401352874859075
0,short,2022-01-13 13:50:00,2022-01-13 15:00:00,42485.0,42745.0,-1119.0000000000146,14,-0.006119806990702601
0,short,2022-01-14 04:55:00,2022-01-14 06:55:00,42070.0,42160.0,-164.00000000001455,24,-0.0021392916567625386
0,short,2022-01-17 15:45:00,2022-01-17 17:05:00,41625.0,42135.0,-1985.0,4,-0.012252252252252252
0,short,2022-01-18 02:55:00,2022-01-18 03:35:00,41640.0,41740.0,-1000.9999999999854,8,-0.0024015369836695487
0,short,2022-01-18 07:25:00,2022-01-18 08:45:00,41415.0,41530.0,-888.75,16,-0.00277677170107449
0,short,2022-01-19 01:35:00,2022-01-19 03:10:00,41250.0,41455.0,-1234.0000000000146,19,-0.004969696969696969
0,long,2022-01-19 08:45:00,2022-01-19 09:35:00,42515.0,42075.0,-1660.75,10,-0.01034928848641656
0,long,2022-01-20 08:35:00,2022-01-20 11:40:00,42815.0,43135.0,1442.7500000000146,37,0.00747401611584725
0,short,2022-01-20 17:05:00,2022-01-20 18:30:00,40945.0,40790.0,1533.4999999999854,17,0.003785566003174991
0,short,2022-01-20 19:40:00,2022-01-20 20:25:00,39855.0,40035.0,-230.0,9,-0.004516371847948814
0,short,2022-01-20 21:30:00,2022-01-20 21:40:00,38805.0,38600.0,1085.0,2,0.005282824378301765
0,short,2022-01-21 06:40:00,2022-01-21 06:50:00,37720.0,38040.0,-1436.25,2,-0.008483563096500531
0,short,2022-01-21 14:15:00,2022-01-21 14:20:00,37575.0,37915.0,-1706.75,1,-0.009048569527611443
0,short,2022-01-21 15:35:00,2022-01-21 16:00:00,37490.0,36725.0,4862.5,5,0.020405441451053614
0,short,2022-01-23 17:05:00,2022-01-23 17:10:00,35840.0,35930.0,273.75,1,-0.0025111607142857145
0,short,2022-01-23 20:45:00,2022-01-24 00:45:00,35425.0,35335.0,496.50000000001455,48,0.0025405786873676783
0,short,2022-01-24 02:00:00,2022-01-24 02:20:00,34900.0,35135.0,-1370.9999999999854,4,-0.006733524355300859
0,short,2022-01-24 02:50:00,2022-01-24 02:55:00,35140.0,34970.0,5.75,1,0.004837791690381332
0,short,2022-01-24 03:20:00,2022-01-24 03:35:00,34775.0,34665.0,-127.5,3,0.0031631919482386773
0,short,2022-01-24 03:50:00,2022-01-24 04:20:00,34545.0,33560.0,3115.9999999999854,6,0.02851353307280359
0,short,2022-01-24 04:25:00,2022-01-24 04:50:00,33455.0,33530.0,-1172.5,5,-0.002241817366611867
0,short,2022-01-24 04:55:00,2022-01-24 05:10:00,33435.0,33395.0,318.25000000001455,3,0.001196351129056378
0,short,2022-01-24 07:05:00,2022-01-24 07:10:00,33145.0,33555.0,-222.75000000001455,1,-0.012369889877809624
0,long,2022-01-25 22:50:00,2022-01-26 00:30:00,37860.0,37495.0,-1378.4999999999854,20,-0.009640781827786582
0,long,2022-01-26 03:25:00,2022-01-26 04:00:00,37935.0,37680.0,-1679.25,7,-0.006722024515618822
0,long,2022-01-26 05:00:00,2022-01-26 05:10:00,37985.0,37900.0,-691.75,2,-0.0022377254179281295
0,long,2022-01-26 07:55:00,2022-01-26 08:45:00,38115.0,38095.0,69.00000000001455,10,-0.0005247277974550702
0,long,2022-01-26 13:05:00,2022-01-26 13:15:00,38615.0,37915.0,-574.7499999999854,2,-0.01812767059432863
0,short,2022-01-26 20:10:00,2022-01-26 21:05:00,35770.0,36040.0,-1389.25,11,-0.007548224769359799
0,short,2022-01-26 21:45:00,2022-01-26 22:15:00,35525.0,35955.0,-1604.25,6,-0.012104152005629839
0,long,2022-01-28 14:40:00,2022-01-30 18:05:00,37465.0,37855.0,2032.0,29,0.010409715734685706
0,long,2022-01-31 10:55:00,2022-01-31 14:10:00,38315.0,38395.0,405.5,39,0.002087955108965157
0,long,2022-02-01 03:05:00,2022-02-01 03:25:00,39010.0,38670.0,-1287.5,4,-0.008715713919507819
0,long,2022-02-01 11:00:00,2022-02-01 11:30:00,39155.0,38825.0,-1393.75,6,-0.008428042395607202
0,short,2022-02-02 08:35:00,2022-02-02 11:10:00,37910.0,37420.0,2594.25,31,0.01292534951200211
0,short,2022-02-02 15:35:00,2022-02-02 16:00:00,36975.0,36785.0,444.25,5,0.005138607167004733
0,short,2022-02-03 04:05:00,2022-02-03 05:35:00,36385.0,36655.0,-1117.0,18,-0.007420640373780404
0,short,2022-02-03 14:55:00,2022-02-03 15:05:00,36240.0,36765.0,-1816.75,2,-0.014486754966887417
0,long,2022-02-04 09:10:00,2022-02-04 09:45:00,38470.0,39375.0,5001.25,7,0.023524824538601507
0,long,2022-02-04 10:25:00,2022-02-04 11:05:00,39680.0,40290.0,2787.5,8,0.015372983870967742
0,long,2022-02-04 12:05:00,2022-02-04 14:50:00,40525.0,40520.0,-26.75,33,-0.00012338062924120913
0,long,2022-02-06 17:05:00,2022-02-06 18:05:00,41685.0,42440.0,3083.25,12,0.018112030706489146
0,long,2022-02-06 21:30:00,2022-02-07 01:50:00,42830.0,42590.0,-1107.2499999999854,52,-0.005603548914312398
0,long,2022-02-07 08:35:00,2022-02-07 10:45:00,42825.0,43505.0,4412.250000000015,26,0.01587857559836544
0,long,2022-02-07 11:55:00,2022-02-07 12:30:00,44155.0,44150.0,39.25,7,-0.00011323745895142112
0,long,2022-02-07 23:50:00,2022-02-08 00:35:00,44810.0,44850.0,1664.75,9,0.0008926578888640928
0,long,2022-02-10 05:25:00,2022-02-10 06:25:00,44935.0,44805.0,-569.0,12,-0.002893067764548793
0,long,2022-02-10 09:05:00,2022-02-10 09:15:00,45275.0,44955.0,-1402.75,2,-0.00706791827719492
0,long,2022-02-10 09:40:00,2022-02-10 09:55:00,45440.0,45005.0,-866.5,3,-0.00957306338028169
0,long,2022-02-10 11:15:00,2022-02-10 11:50:00,45710.0,45250.0,-1350.25,7,-0.010063443447823233
0,short,2022-02-10 18:25:00,2022-02-10 19:05:00,43090.0,43730.0,-13.0,8,-0.014852634021814807
0,short,2022-02-11 12:50:00,2022-02-11 13:15:00,42795.0,42595.0,1466.25,5,0.004673443159247575
0,short,2022-02-13 17:10:00,2022-02-13 21:40:00,42180.0,41930.0,992.0,54,0.005926979611190137
0,long,2022-02-15 02:40:00,2022-02-15 10:30:00,44130.0,44140.0,189.0,94,0.00022660321776569228
0,long,2022-02-15 17:40:00,2022-02-15 18:20:00,44745.0,44300.0,-1698.0,8,-0.009945245278802101
0,short,2022-02-17 03:20:00,2022-02-17 04:15:00,43225.0,43410.0,-701.5,11,-0.004279930595720069
0,short,2022-02-17 07:25:00,2022-02-17 10:40:00,42670.0,42010.0,2861.25,39,0.015467541598312632
0,short,2022-02-17 11:50:00,2022-02-17 12:55:00,41735.0,41300.0,2579.75,13,0.010422906433449144
0,short,2022-02-17 15:10:00,2022-02-17 15:35:00,40610.0,40635.0,565.5,5,-0.0006156119182467373
1,short,2022-02-18 08:40:00,2022-02-18 08:55:00,40000.0,40355.0,-313.0,3,-0.008875
1,short,2022-02-18 10:05:00,2022-02-18 10:15:00,39600.0,39950.0,-1429.25,2,-0.008838383838383838
1,short,2022-02-20 17:05:00,2022-02-20 18:55:00,38690.0,38525.0,838.25,22,0.004264667872835358
1,short,2022-02-21 05:40:00,2022-02-21 07:20:00,37775.0,37410.0,707.2499999999854,20,0.009662475181998677
1,short,2022-02-21 16:00:00,2022-02-21 17:05:00,36930.0,37480.0,-1876.5000000000143,1,-0.014893040888166802
1,short,2022-02-21 17:40:00,2022-02-21 18:20:00,37025.0,37200.0,-871.25,8,-0.004726536124240378
1,short,2022-02-21 21:05:00,2022-02-21 22:10:00,36665.0,36705.0,-222.0,13,-0.0010909586799399973
1,long,2022-02-23 07:05:00,2022-02-23 08:15:00,39045.0,38835.0,-1041.75,14,-0.005378409527468306
1,short,2022-02-23 21:00:00,2022-02-23 21:15:00,35890.0,35545.0,2013.4999999999857,3,0.009612705488994148
1,short,2022-02-23 21:45:00,2022-02-23 21:50:00,34855.0,35260.0,-889.0000000000146,1,-0.011619566776646105
1,short,2022-02-23 22:15:00,2022-02-23 22:25:00,34720.0,34915.0,-730.75,2,-0.005616359447004608
1,short,2022-02-23 23:40:00,2022-02-24 00:00:00,34440.0,34680.0,-1019.7499999999854,4,-0.006968641114982578
1,long,2022-02-24 14:10:00,2022-02-24 14:15:00,38585.0,38845.0,3757.9999999999854,1,0.006738369832836595
1,long,2022-02-28 08:55:00,2022-02-28 10:10:00,39650.0,40910.0,6254.000000000015,15,0.0317780580075662
1,long,2022-02-28 10:30:00,2022-02-28 10:50:00,41275.0,41040.0,-1499.7499999999854,4,-0.005693519079345851
1,long,2022-02-28 12:00:00,2022-02-28 12:40:00,41525.0,41200.0,-1982.5,8,-0.007826610475617099
1,long,2022-02-28 14:05:00,2022-02-28 19:15:00,41580.0,43345.0,8805.75,50,0.04244829244829245
1,long,2022-03-01 02:25:00,2022-03-01 03:35:00,43495.0,43370.0,-620.75,14,-0.0028738935509828715
1,long,2022-03-01 05:05:00,2022-03-01 05:50:00,43645.0,43675.0,-776.75,9,0.0006873639592164051
1,long,2022-03-01 06:15:00,2022-03-01 07:20:00,44045.0,44770.0,3039.5,13,0.016460438188216596
1,long,2022-03-02 09:05:00,2022-03-02 09:10:00,45185.0,44490.0,-952.7500000000146,1,-0.01538121057873188
1,short,2022-03-03 00:15:00,2022-03-03 00:40:00,43030.0,43485.0,-2105.7500000000146,5,-0.010574018126888218
1,short,2022-03-03 09:40:00,2022-03-03 10:30:00,42715.0,42755.0,-145.75,10,-0.0009364391899801006
1,short,2022-03-03 11:25:00,2022-03-03 11:35:00,42215.0,42510.0,-1610.5,2,-0.0069880374274546965
1,short,2022-03-03 14:05:00,2022-03-03 17:05:00,42215.0,42470.0,-398.49999999998545,24,-0.006040506928816771
1,short,2022-03-03 18:50:00,2022-03-03 19:25:00,41735.0,41515.0,1241.5000000000146,7,0.005271354977836348
1,short,2022-03-04 02:35:00,2022-03-04 02:40:00,40925.0,41365.0,-1975.2500000000143,1,-0.010751374465485644
1,short,2022-03-04 08:50:00,2022-03-04 09:00:00,40700.0,41140.0,-1686.25,2,-0.010810810810810811
1,short,2022-03-04 09:20:00,2022-03-04 10:45:00,40655.0,40765.0,-901.25,17,-0.00270569425654901
1,short,2022-03-04 13:10:00,2022-03-04 14:45:00,40350.0,39535.0,4315.499999999985,19,0.020198265179677818
1,short,2022-03-06 17:05:00,2022-03-06 18:30:00,38715.0,38315.0,1645.0,17,0.010331912695337724
1,short,2022-03-06 20:25:00,2022-03-06 22:20:00,37935.0,37900.0,194.25,23,0.00092263081586925
1,short,2022-03-07 13:35:00,2022-03-07 14:30:00,37360.0,37785.0,-989.0000000000146,11,-0.011375802997858672
1,long,2022-03-08 20:55:00,2022-03-08 23:20:00,39560.0,41500.0,9748.250000000016,29,0.04903943377148635
1,long,2022-03-09 02:05:00,2022-03-09 03:05:00,41860.0,42155.0,1119.25,12,0.007047300525561395
1,long,2022-03-09 06:30:00,2022-03-09 06:45:00,42500.0,41995.0,-1511.5,3,-0.01188235294117647
1,long,2022-03-09 09:50:00,2022-03-09 10:55:00,42605.0,42310.0,-1615.75,13,-0.006924069944842155
1,short,2022-03-10 20:15:00,2022-03-10 21:35:00,38345.0,38665.0,-1417.0,16,-0.008345286217238231
1,short,2022-03-13 17:50:00,2022-03-13 20:05:00,37820.0,38085.0,-279.75,27,-0.007006874669487044
1,long,2022-03-15 21:10:00,2022-03-15 21:30:00,41055.0,41080.0,1431.75,4,0.000608939227865059
1,long,2022-03-18 11:55:00,2022-03-18 15:35:00,41510.0,41925.0,2102.0,44,0.0099975909419417
1,long,2022-03-21 22:20:00,2022-03-21 23:45:00,42345.0,43030.0,3520.5,17,0.016176644231904593
1,long,2022-03-23 19:45:00,2022-03-23 20:25:00,43340.0,42945.0,-1900.0,8,-0.00911398246423627
1,long,2022-03-24 01:30:00,2022-03-24 01:35:00,43270.0,43105.0,-906.5,1,-0.003813265541945921
1,long,2022-03-24 09:50:00,2022-03-24 09:55:00,43485.0,43540.0,-26.25,1,0.001264803955386915
1,long,2022-03-24 10:25:00,2022-03-24 13:25:00,43920.0,43910.0,-147.0,36,-0.00022768670309653916
1,long,2022-03-24 17:30:00,2022-03-24 21:30:00,44295.0,44300.0,-363.75,48,0.00011287955751213455
1,long,2022-03-25 06:20:00,2022-03-25 10:10:00,44590.0,44955.0,1750.0,46,0.008185691859161248
1,long,2022-03-27 17:05:00,2022-03-27 17:10:00,46575.0,46735.0,388.5,1,0.0034353193773483627
1,long,2022-03-27 17:30:00,2022-03-27 19:45:00,46975.0,47355.0,2175.25,27,0.00808940926024481
1,long,2022-03-28 08:55:00,2022-03-28 11:00:00,47950.0,47670.0,-1412.75,25,-0.00583941605839416
1,long,2022-03-28 13:50:00,2022-03-28 14:55:00,48245.0,48160.0,-1303.75,13,-0.0017618406052440666
1,short,2022-03-29 20:45:00,2022-03-29 21:10:00,46950.0,47190.0,-1190.75,5,-0.005111821086261981
1,short,2022-03-31 09:05:00,2022-03-31 09:50:00,46380.0,46830.0,-2121.75,9,-0.009702457956015523
1,short,2022-03-31 11:10:00,2022-03-31 23:50:00,46445.0,44780.0,8252.75,140,0.035848853482613845
1,short,2022-04-05 19:15:00,2022-04-05 19:30:00,45150.0,45020.0,1399.0,3,0.0028792912513842745
1,short,2022-04-06 08:50:00,2022-04-06 09:35:00,44230.0,44325.0,-44.75,9,-0.0021478634411033234
1,short,2022-04-06 10:35:00,2022-04-06 10:50:00,43975.0,44235.0,-814.75,3,-0.005912450255827174
1,short,2022-04-06 11:40:00,2022-04-06 12:45:00,43585.0,43775.0,-1073.0,13,-0.004359297923597568
1,short,2022-04-06 13:25:00,2022-04-06 13:35:00,43270.0,43655.0,-1486.5,2,-0.008897619597873815
1,short,2022-04-06 18:55:00,2022-04-06 19:35:00,43125.0,43545.0,-2060.0,8,-0.009739130434782608
1,short,2022-04-06 19:55:00,2022-04-06 20:20:00,42905.0,43110.0,-1241.0,5,-0.004777997902342384
1,short,2022-04-08 13:15:00,2022-04-08 13:50:00,42620.0,42905.0,-1277.25,7,-0.00668700140778977
1,short,2022-04-10 17:20:00,2022-04-10 18:20:00,42440.0,42275.0,474.0,12,0.003887841658812441
1,short,2022-04-10 19:25:00,2022-04-10 19:30:00,41860.0,42265.0,-1744.25,1,-0.009675107501194458
1,short,2022-04-11 05:00:00,2022-04-11 08:50:00,41450.0,41150.0,1786.0,46,0.007237635705669481
1,short,2022-04-11 10:55:00,2022-04-11 12:10:00,40715.0,40805.0,-702.25,15,-0.0022104875353063983
1,short,2022-04-11 12:20:00,2022-04-11 15:30:00,40385.0,40065.0,2622.0,38,0.007923734059675622
1,short,2022-04-11 17:05:00,2022-04-11 17:20:00,39410.0,39770.0,-889.5,3,-0.009134737376300432
1,long,2022-04-13 09:20:00,2022-04-13 09:35:00,40920.0,40515.0,-1704.75,3,-0.009897360703812317
1,long,2022-04-13 10:10:00,2022-04-13 12:00:00,40985.0,41085.0,123.5,22,0.002439917042820544
1,long,2022-04-13 14:10:00,2022-04-13 14:50:00,41365.0,41180.0,-984.5,8,-0.004472380031427536
1,short,2022-04-14 14:05:00,2022-04-17 17:05:00,39730.0,40065.0,-1183.25,24,-0.00843191542914674
1,short,2022-04-17 18:35:00,2022-04-18 00:35:00,39590.0,38895.0,3318.25,72,0.01755493811568578
1,long,2022-04-19 08:50:00,2022-04-19 11:40:00,41380.0,41400.0,79.0,34,0.0004833252779120348
1,long,2022-04-20 05:30:00,2022-04-20 08:40:00,41905.0,41885.0,-194.75,38,-0.0004772700155112755
1,long,2022-04-21 05:20:00,2022-04-21 09:25:00,42450.0,42670.0,619.5,49,0.005182567726737338
1,short,2022-04-21 15:40:00,2022-04-21 17:40:00,40745.0,40130.0,2881.75,12,0.01509387654926985
1,short,2022-04-22 10:05:00,2022-04-22 10:10:00,39600.0,39980.0,-1909.0,1,-0.009595959595959595
1,short,2022-04-22 10:45:00,2022-04-22 13:20:00,39465.0,39610.0,-488.25,31,-0.0036741416444951223
1,short,2022-04-24 19:25:00,2022-04-24 22:05:00,38870.0,39115.0,-1216.0,32,-0.006303061487007975
1,short,2022-04-25 02:00:00,2022-04-25 04:45:00,38645.0,38590.0,335.5,33,0.0014232112821839823
1,long,2022-04-26 03:25:00,2022-04-26 05:20:00,40715.0,40355.0,-1818.25,23,-0.008841950141225593
1,short,2022-04-26 12:25:00,2022-04-26 12:45:00,37995.0,38370.0,-1525.75,4,-0.00986971969996052
1,short,2022-04-26 14:35:00,2022-04-26 14:40:00,37905.0,38215.0,-1268.75,1,-0.008178340588312887
1,short,2022-04-26 15:15:00,2022-04-26 15:35:00,37680.0,38080.0,-1838.25,4,-0.010615711252653927
1,short,2022-04-26 18:20:00,2022-04-26 18:35:00,37700.0,38085.0,-1738.25,3,-0.010212201591511936
1,long,2022-04-28 04:45:00,2022-04-28 08:05:00,39850.0,39510.0,-1502.75,40,-0.008531994981179424
1,long,2022-04-28 10:10:00,2022-04-28 10:20:00,40205.0,39825.0,-1198.75,2,-0.009451560751150355
1,long,2022-04-28 13:00:00,2022-04-28 14:05:00,40370.0,40055.0,-1528.75,13,-0.007802823879118157
1,short,2022-04-29 06:45:00,2022-04-29 07:45:00,38715.0,39060.0,-1334.5,12,-0.008911274699728787
1,short,2022-04-29 11:45:00,2022-04-29 15:25:00,38470.0,38555.0,-236.5,44,-0.002209513906940473
1,short,2022-05-01 17:35:00,2022-05-01 18:25:00,38090.0,38475.0,-1656.75,10,-0.010107639800472565
1,short,2022-05-02 13:15:00,2022-05-02 14:25:00,38065.0,38565.0,-1630.25,14,-0.013135426244581637
1,short,2022-05-03 12:55:00,2022-05-03 19:45:00,38035.0,37795.0,1174.0,70,0.006309977652162482
1,long,2022-05-04 07:10:00,2022-05-04 09:00:00,39170.0,38755.0,-1691.5,22,-0.01059484299208578
1,long,2022-05-04 11:25:00,2022-05-04 11:50:00,39265.0,39105.0,-557.75,5,-0.004074875843626639
1,long,2022-05-04 13:55:00,2022-05-04 18:20:00,39650.0,39675.0,215.0,41,0.0006305170239596469
1,short,2022-05-05 10:10:00,2022-05-05 10:15:00,36915.0,37135.0,-310.25,1,-0.0059596370039279424
1,short,2022-05-05 10:55:00,2022-05-05 11:00:00,36600.0,36860.0,-1557.0,1,-0.007103825136612022
1,short,2022-05-05 13:25:00,2022-05-05 13:30:00,36045.0,36120.0,-1125.25,1,-0.0020807324178110697
1,short,2022-05-05 14:10:00,2022-05-05 14:30:00,35925.0,35800.0,219.0,4,0.003479471120389701
1,short,2022-05-06 08:40:00,2022-05-06 08:45:00,35310.0,35405.0,-1139.0,1,-0.0026904559614839988
1,short,2022-05-08 17:05:00,2022-05-08 22:15:00,34125.0,33545.0,2935.0,62,0.016996336996336996
1,short,2022-05-09 03:30:00,2022-05-09 03:55:00,33260.0,33625.0,-859.75,5,-0.010974143114852676
1,short,2022-05-09 05:30:00,2022-05-09 05:55:00,33200.0,32795.0,809.75,5,0.012198795180722892
1,short,2022-05-09 06:00:00,2022-05-09 06:05:00,32765.0,32900.0,-683.5,1,-0.004120250267053258
1,short,2022-05-09 09:35:00,2022-05-09 10:40:00,32735.0,32330.0,2045.0,13,0.012372078814724302
1,short,2022-05-09 11:40:00,2022-05-09 12:15:00,31950.0,31390.0,3473.0,7,0.017527386541471048
1,short,2022-05-09 13:25:00,2022-05-09 13:30:00,31045.0,30970.0,-370.25,1,0.002415847962634885
1,short,2022-05-09 13:35:00,2022-05-09 13:40:00,30865.0,30600.0,-336.0,1,0.008585776769803984
1,short,2022-05-09 13:45:00,2022-05-09 13:50:00,30410.0,30915.0,-995.0,1,-0.01660637948043407
1,short,2022-05-09 18:45:00,2022-05-09 19:05:00,30145.0,30245.0,-603.0,4,-0.003317299718029524
