is_start,is_end,oos_start,oos_end,channel_length,stop_pct,is_return_over_drawdown,is_net_profit,is_worst_drawdown,oos_net_profit,oos_worst_drawdown,oos_trade_count,oos_return_over_drawdown,oos_sharpe_like,window_number
2010-11-01 14:05:00,2014-11-01 14:05:00,2014-11-01 14:05:00,2015-02-01 14:05:00,500,0.005,15.203263631905658,85248.500000003,-5607.25,14079.700000000415,-1536.0999999999476,75.0,9.165874617538504,0.047749288456369485,30
2011-02-01 14:05:00,2015-02-01 14:05:00,2015-02-01 14:05:00,2015-05-01 14:05:00,2500,0.005,16.854045154398086,48112.40000000167,-2854.6499999999505,1314.1000000000154,-675.9499999999971,10.5,1.9440787040461884,0.0175584249041859,31
2011-05-01 14:05:00,2015-05-01 14:05:00,2015-05-01 14:05:00,2015-08-01 14:05:00,500,0.005,16.710428463150993,93699.55000000341,-5607.25,3347.800000000228,-1366.5999999999476,44.0,2.4497292550858747,0.018335747621143973,32
2011-08-01 14:05:00,2015-08-01 14:05:00,2015-08-01 14:05:00,2015-11-01 14:05:00,500,0.005,15.492175308752621,86868.50000000336,-5607.250000000015,1092.9500000002558,-3242.299999999901,69.5,0.33709095395253036,0.0056376577110439545,33
2011-11-01 14:05:00,2015-11-01 14:05:00,2015-11-01 14:05:00,2016-02-01 14:05:00,500,0.005,21.24651231636629,86123.80000000323,-4053.549999999843,2316.1000000003423,-2393.449999999866,111.0,0.9676826338550928,0.010633796940798228,34
2012-02-01 14:05:00,2016-02-01 14:05:00,2016-02-01 14:05:00,2016-05-01 14:05:00,500,0.005,19.855447552032302,83239.00000000338,-4192.249999999796,3390.900000000056,-1061.3999999999942,63.0,3.1947427925382272,0.02276175949271477,35
2012-05-01 14:05:00,2016-05-01 14:05:00,2016-05-01 14:05:00,2016-08-01 14:05:00,500,0.005,20.621420478265243,86450.15000000327,-4192.249999999796,1499.3000000001475,-2042.099999999904,43.0,0.7341951912248265,0.009714039662809383,36
2012-08-01 14:05:00,2016-08-01 14:05:00,2016-08-01 14:05:00,2016-11-01 14:05:00,500,0.005,16.967845429066866,71133.4500000031,-4192.2499999998545,2461.8000000000893,-1710.149999999965,62.5,1.4395228488729874,0.015592797111060062,37
2012-11-01 14:05:00,2016-11-01 14:05:00,2016-11-01 14:05:00,2017-02-01 14:05:00,500,0.005,17.076235911504543,71587.85000000293,-4192.249999999884,5479.6000000000695,-1351.2000000000262,43.5,4.055358200118386,0.02974550569019878,38
2013-02-01 14:05:00,2017-02-01 14:05:00,2017-02-01 14:05:00,2017-05-01 14:05:00,500,0.005,18.20488997555133,76319.45000000294,-4192.249999999884,3982.6000000001154,-1462.25,37.0,2.723610873653695,0.027826755262779963,39
2013-05-01 14:05:00,2017-05-01 14:05:00,2017-05-01 14:05:00,2017-08-01 14:05:00,500,0.005,18.35374798735879,76943.50000000275,-4192.249999999884,6928.000000000126,-974.3000000000029,43.5,7.110746176742385,0.03843357574557938,40
2013-08-01 14:05:00,2017-08-01 14:05:00,2017-08-01 14:05:00,2017-11-01 14:05:00,500,0.005,19.297417854375347,80899.6000000028,-4192.249999999884,2379.1500000000333,-1420.4499999999534,32.5,1.6749269597663496,0.016905589681080798,41
2013-11-01 14:05:00,2017-11-01 14:05:00,2017-11-01 14:05:00,2018-02-01 14:05:00,500,0.005,18.56730872443315,77838.80000000271,-4192.249999999884,321.8500000000531,-3807.9999999999854,34.0,0.08451943277312352,0.0023503268187401024,42
2014-02-01 14:05:00,2018-02-01 14:05:00,2018-02-01 14:05:00,2018-05-01 14:05:00,1000,0.005,21.603211843446797,59391.55000000199,-2749.19999999991,3241.1000000000613,-1365.8999999999942,28.0,2.3728677062743064,0.022688677119894956,43
2014-05-01 14:05:00,2018-05-01 14:05:00,2018-05-01 14:05:00,2018-08-01 14:05:00,1000,0.005,28.04223532079094,61847.15000000197,-2205.4999999999127,-394.59999999993727,-1920.2499999999418,25.0,-0.20549407629212302,-0.0029622798506180404,44
2014-08-01 14:05:00,2018-08-01 14:05:00,2018-08-01 14:05:00,2018-11-01 14:05:00,1000,0.005,26.2106098390407,57807.50000000197,-2205.4999999999127,4652.000000000069,-904.1999999999971,29.5,5.144879451448888,0.02574694175961919,45
2014-11-01 14:05:00,2018-11-01 14:05:00,2018-11-01 14:05:00,2019-02-01 14:05:00,1000,0.005,26.263999093177965,57925.25000000171,-2205.4999999999127,7343.450000000294,-1703.149999999965,53.5,4.311687167895044,0.032456131563193234,46
2015-02-01 14:05:00,2019-02-01 14:05:00,2019-02-01 14:05:00,2019-05-01 14:05:00,1000,0.005,24.481523464068786,53994.00000000157,-2205.4999999999127,1771.65,-2527.1499999999796,27.0,0.701046633559549,0.01060997547847606,47
2015-05-01 14:05:00,2019-05-01 14:05:00,2019-05-01 14:05:00,2019-08-01 14:05:00,1000,0.01,18.537509402995376,54214.79999999984,-2924.5999999999767,1694.1999999999707,-2189.500000000029,18.0,0.7737839689426573,0.008266480746673396,48
